"id","opportunity","percentile","cutoff","accessibility"
"way/39887038","hospital",50,30,1
"way/39894071","hospital",50,30,1
"way/39894104","hospital",50,30,1
"way/39894106","hospital",50,30,1
"way/39894109","hospital",50,30,1
"way/39894123","hospital",50,30,1
"way/39894125","hospital",50,30,1
"way/39894131","hospital",50,30,1
"way/39894133","hospital",50,30,2
"way/39894134","hospital",50,30,1
"way/39894143","hospital",50,30,1
"way/39894254","hospital",50,30,1
"way/39894417","hospital",50,30,1
"way/39894519","hospital",50,30,1
"way/39894522","hospital",50,30,1
"way/39894529","hospital",50,30,2
"way/39977383","hospital",50,30,1
"way/39977387","hospital",50,30,1
"way/39986993","hospital",50,30,1
"way/40206995","hospital",50,30,3
"way/40621504","hospital",50,30,1
"way/40733976","hospital",50,30,2
"way/40733977","hospital",50,30,2
"way/40733978","hospital",50,30,2
"way/40733979","hospital",50,30,2
"way/40733980","hospital",50,30,2
"way/40825878","hospital",50,30,3
"way/40825886","hospital",50,30,3
"way/40825889","hospital",50,30,3
"way/40825890","hospital",50,30,3
"way/40835930","hospital",50,30,3
"way/40836032","hospital",50,30,3
"way/40836033","hospital",50,30,3
"way/40836034","hospital",50,30,3
"way/40836096","hospital",50,30,3
"way/40836097","hospital",50,30,2
"way/40836229","hospital",50,30,3
"way/40836230","hospital",50,30,3
"way/40836231","hospital",50,30,3
"way/40836297","hospital",50,30,3
"way/40836512","hospital",50,30,3
"way/40858235","hospital",50,30,5
"way/41181261","hospital",50,30,4
"way/41181523","hospital",50,30,4
"way/41225412","hospital",50,30,1
"way/41225415","hospital",50,30,1
"way/41573748","hospital",50,30,0
"way/41573765","hospital",50,30,0
"way/41573776","hospital",50,30,0
"way/41641949","hospital",50,30,1
"way/41657834","hospital",50,30,1
"way/41887620","hospital",50,30,3
"way/41963569","hospital",50,30,4
"way/42030843","hospital",50,30,2
"way/42030845","hospital",50,30,2
"way/42031701","hospital",50,30,2
"way/42031708","hospital",50,30,2
"way/42031715","hospital",50,30,2
"way/42031716","hospital",50,30,2
"way/42031717","hospital",50,30,2
"way/42318720","hospital",50,30,3
"way/42319456","hospital",50,30,2
"way/42321131","hospital",50,30,2
"way/42321179","hospital",50,30,2
"way/42321211","hospital",50,30,2
"way/42321217","hospital",50,30,2
"way/42321219","hospital",50,30,2
"way/42321224","hospital",50,30,2
"way/42321225","hospital",50,30,2
"way/42321227","hospital",50,30,2
"way/42321229","hospital",50,30,2
"way/42321230","hospital",50,30,2
"way/42321231","hospital",50,30,2
"way/42321234","hospital",50,30,2
"way/42321235","hospital",50,30,2
"way/42321236","hospital",50,30,2
"way/42321238","hospital",50,30,2
"way/42321239","hospital",50,30,2
"way/42321240","hospital",50,30,2
"way/42321241","hospital",50,30,2
"way/42321242","hospital",50,30,2
"way/42321243","hospital",50,30,2
"way/42321244","hospital",50,30,2
"way/42321245","hospital",50,30,2
"way/42321246","hospital",50,30,2
"way/42321248","hospital",50,30,2
"way/42321249","hospital",50,30,2
"way/42321250","hospital",50,30,2
"way/42527934","hospital",50,30,4
"way/42527935","hospital",50,30,4
"way/42527939","hospital",50,30,4
"way/42527940","hospital",50,30,4
"way/42527945","hospital",50,30,4
"way/42900330","hospital",50,30,1
"way/42900342","hospital",50,30,1
"way/42900413","hospital",50,30,1
"way/42900475","hospital",50,30,1
"way/42999672","hospital",50,30,2
"way/42999673","hospital",50,30,1
"way/42999859","hospital",50,30,0
"way/43621295","hospital",50,30,0
"way/44105028","hospital",50,30,2
"way/44105058","hospital",50,30,3
"way/44157616","hospital",50,30,4
"way/44513905","hospital",50,30,2
"way/44593192","hospital",50,30,2
"way/45561944","hospital",50,30,4
"way/45571572","hospital",50,30,0
"way/45887602","hospital",50,30,3
"way/45887603","hospital",50,30,3
"way/45887723","hospital",50,30,3
"way/45887725","hospital",50,30,3
"way/45887816","hospital",50,30,3
"way/45887820","hospital",50,30,4
"way/45887821","hospital",50,30,4
"way/45977011","hospital",50,30,1
"way/45977012","hospital",50,30,1
"way/45977013","hospital",50,30,1
"way/45977014","hospital",50,30,1
"way/45977460","hospital",50,30,2
"way/45977543","hospital",50,30,2
"way/46139453","hospital",50,30,2
"way/47576946","hospital",50,30,0
"way/47576951","hospital",50,30,1
"way/48920387","hospital",50,30,0
"way/48920469","hospital",50,30,0
"way/48920528","hospital",50,30,0
"way/50370806","hospital",50,30,0
"way/50754064","hospital",50,30,1
"way/50810363","hospital",50,30,1
"way/50810364","hospital",50,30,1
"way/50823515","hospital",50,30,1
"way/50824708","hospital",50,30,1
"way/50885257","hospital",50,30,1
"way/50906094","hospital",50,30,0
"way/50928340","hospital",50,30,0
"way/51163657","hospital",50,30,1
"way/51163658","hospital",50,30,1
"way/51163667","hospital",50,30,0
"way/51167042","hospital",50,30,1
"way/51167043","hospital",50,30,1
"way/51167045","hospital",50,30,1
"way/51227576","hospital",50,30,1
"way/51227945","hospital",50,30,1
"way/51227946","hospital",50,30,1
"way/51227948","hospital",50,30,1
"way/51227949","hospital",50,30,1
"way/51227950","hospital",50,30,1
"way/51227952","hospital",50,30,1
"way/51233436","hospital",50,30,1
"way/51233442","hospital",50,30,2
"way/51425678","hospital",50,30,0
"way/51426558","hospital",50,30,0
"way/51528498","hospital",50,30,0
"way/51689087","hospital",50,30,1
"way/51871929","hospital",50,30,1
"way/51922668","hospital",50,30,0
"way/51995123","hospital",50,30,1
"way/52119542","hospital",50,30,1
"way/52718075","hospital",50,30,1
"way/53353472","hospital",50,30,1
"way/53368756","hospital",50,30,1
"way/53651518","hospital",50,30,4
"way/55866063","hospital",50,30,1
"way/55944851","hospital",50,30,3
"way/56144173","hospital",50,30,3
"way/57010892","hospital",50,30,2
"way/58165892","hospital",50,30,0
"way/58165921","hospital",50,30,0
"way/58165927","hospital",50,30,0
"way/58327135","hospital",50,30,0
"way/58523665","hospital",50,30,0
"way/58523668","hospital",50,30,1
"way/58523671","hospital",50,30,1
"way/58603891","hospital",50,30,0
"way/58603897","hospital",50,30,0
"way/58988404","hospital",50,30,0
"way/58988413","hospital",50,30,0
"way/59091061","hospital",50,30,0
"way/59091064","hospital",50,30,0
"way/59091068","hospital",50,30,0
"way/59219246","hospital",50,30,0
"way/59298375","hospital",50,30,2
"way/59480630","hospital",50,30,0
"way/59553171","hospital",50,30,0
"way/59553204","hospital",50,30,0
"way/59553218","hospital",50,30,0
"way/59553223","hospital",50,30,0
"way/59553237","hospital",50,30,0
"way/59746341","hospital",50,30,0
"way/59746342","hospital",50,30,0
"way/59746349","hospital",50,30,0
"way/59746356","hospital",50,30,0
"way/59746366","hospital",50,30,0
"way/59746372","hospital",50,30,0
"way/59746374","hospital",50,30,0
"way/59746388","hospital",50,30,0
"way/59746391","hospital",50,30,0
"way/59746393","hospital",50,30,0
"way/59746394","hospital",50,30,0
"way/59746397","hospital",50,30,0
"way/59746401","hospital",50,30,0
"way/59746404","hospital",50,30,0
"way/59746414","hospital",50,30,0
"way/59746423","hospital",50,30,0
"way/59746424","hospital",50,30,0
"way/59746432","hospital",50,30,0
"way/59746444","hospital",50,30,0
"way/59746447","hospital",50,30,0
"way/59746482","hospital",50,30,0
"way/59746487","hospital",50,30,0
"way/59746489","hospital",50,30,0
"way/59746494","hospital",50,30,0
"way/59746504","hospital",50,30,0
"way/59746511","hospital",50,30,0
"way/59746515","hospital",50,30,0
"way/59746519","hospital",50,30,0
"way/59746523","hospital",50,30,0
"way/59746524","hospital",50,30,0
"way/59746528","hospital",50,30,0
"way/59746530","hospital",50,30,0
"way/59746532","hospital",50,30,0
"way/59746538","hospital",50,30,0
"way/59746540","hospital",50,30,0
"way/59746545","hospital",50,30,0
"way/59746571","hospital",50,30,0
"way/59746575","hospital",50,30,0
"way/59746591","hospital",50,30,0
"way/59746594","hospital",50,30,0
"way/59746608","hospital",50,30,0
"way/59746614","hospital",50,30,0
"way/59746639","hospital",50,30,0
"way/59746640","hospital",50,30,0
"way/59746646","hospital",50,30,0
"way/59746650","hospital",50,30,0
"way/59746652","hospital",50,30,0
"way/59746653","hospital",50,30,0
"way/59746655","hospital",50,30,0
"way/59746658","hospital",50,30,0
"way/59746663","hospital",50,30,0
"way/59746664","hospital",50,30,0
"way/59746672","hospital",50,30,0
"way/59746675","hospital",50,30,0
"way/59746677","hospital",50,30,0
"way/59746679","hospital",50,30,0
"way/59746689","hospital",50,30,0
"way/59746693","hospital",50,30,0
"way/59746696","hospital",50,30,0
"way/59876618","hospital",50,30,0
"way/60174311","hospital",50,30,0
"way/60174322","hospital",50,30,0
"way/60174325","hospital",50,30,0
"way/60174333","hospital",50,30,0
"way/60174338","hospital",50,30,0
"way/60174339","hospital",50,30,0
"way/60174343","hospital",50,30,0
"way/60450476","hospital",50,30,1
"way/60997387","hospital",50,30,0
"way/61882125","hospital",50,30,2
"way/61983108","hospital",50,30,0
"way/62086723","hospital",50,30,1
"way/62086736","hospital",50,30,1
"way/62086748","hospital",50,30,1
"way/62086750","hospital",50,30,1
"way/62086754","hospital",50,30,1
"way/62086761","hospital",50,30,1
"way/62327299","hospital",50,30,1
"way/62327300","hospital",50,30,1
"way/62327301","hospital",50,30,1
"way/62787027","hospital",50,30,0
"way/65140101","hospital",50,30,1
"way/65140103","hospital",50,30,0
"way/65140108","hospital",50,30,0
"way/65140112","hospital",50,30,0
"way/65140122","hospital",50,30,0
"way/65140129","hospital",50,30,0
"way/65140135","hospital",50,30,0
"way/65140137","hospital",50,30,0
"way/65140144","hospital",50,30,0
"way/65140149","hospital",50,30,1
"way/65140151","hospital",50,30,0
"way/65140160","hospital",50,30,0
"way/65140172","hospital",50,30,0
"way/65140181","hospital",50,30,0
"way/65140203","hospital",50,30,1
"way/65140211","hospital",50,30,1
"way/65140227","hospital",50,30,1
"way/65140234","hospital",50,30,1
"way/65140237","hospital",50,30,0
"way/65140246","hospital",50,30,0
"way/65140257","hospital",50,30,1
"way/65140263","hospital",50,30,1
"way/65140266","hospital",50,30,1
"way/66395610","hospital",50,30,1
"way/66395619","hospital",50,30,1
"way/66395621","hospital",50,30,1
"way/66395638","hospital",50,30,1
"way/66395655","hospital",50,30,1
"way/66395672","hospital",50,30,1
"way/66395701","hospital",50,30,1
"way/66395708","hospital",50,30,1
"way/66395709","hospital",50,30,1
"way/66395719","hospital",50,30,1
"way/66395733","hospital",50,30,1
"way/66395752","hospital",50,30,1
"way/66395765","hospital",50,30,1
"way/66395770","hospital",50,30,1
"way/66395775","hospital",50,30,1
"way/66395790","hospital",50,30,1
"way/66395815","hospital",50,30,1
"way/66442409","hospital",50,30,1
"way/66442414","hospital",50,30,1
"way/66665793","hospital",50,30,0
"way/67254269","hospital",50,30,0
"way/67381597","hospital",50,30,2
"way/67712640","hospital",50,30,4
"way/69712867","hospital",50,30,3
"way/70763792","hospital",50,30,0
"way/70763805","hospital",50,30,0
"way/70763825","hospital",50,30,0
"way/70763933","hospital",50,30,0
"way/70763949","hospital",50,30,0
"way/70763960","hospital",50,30,0
"way/70763981","hospital",50,30,0
"way/70764001","hospital",50,30,0
"way/70764070","hospital",50,30,0
"way/70764075","hospital",50,30,0
"way/70923880","hospital",50,30,2
"way/70923933","hospital",50,30,2
"way/71215735","hospital",50,30,1
"way/71218505","hospital",50,30,0
"way/71218512","hospital",50,30,0
"way/71218517","hospital",50,30,0
"way/71218520","hospital",50,30,0
"way/71218524","hospital",50,30,0
"way/71218525","hospital",50,30,0
"way/71218526","hospital",50,30,0
"way/71218537","hospital",50,30,0
"way/71218542","hospital",50,30,0
"way/71218547","hospital",50,30,0
"way/71218551","hospital",50,30,0
"way/71218556","hospital",50,30,0
"way/71218561","hospital",50,30,0
"way/71218563","hospital",50,30,0
"way/71218573","hospital",50,30,0
"way/71218577","hospital",50,30,0
"way/71218583","hospital",50,30,0
"way/71218587","hospital",50,30,0
"way/71218590","hospital",50,30,0
"way/71218596","hospital",50,30,0
"way/71218610","hospital",50,30,0
"way/71218614","hospital",50,30,0
"way/71218617","hospital",50,30,0
"way/71218619","hospital",50,30,0
"way/71218624","hospital",50,30,0
"way/71218627","hospital",50,30,0
"way/71218633","hospital",50,30,0
"way/71218636","hospital",50,30,0
"way/71218643","hospital",50,30,0
"way/71218646","hospital",50,30,0
"way/71218649","hospital",50,30,0
"way/71218651","hospital",50,30,0
"way/71218654","hospital",50,30,0
"way/71218661","hospital",50,30,0
"way/71218671","hospital",50,30,0
"way/71218680","hospital",50,30,0
"way/71218683","hospital",50,30,0
"way/71218686","hospital",50,30,0
"way/71218687","hospital",50,30,0
"way/71218690","hospital",50,30,0
"way/71218702","hospital",50,30,0
"way/71218707","hospital",50,30,0
"way/71218711","hospital",50,30,0
"way/71218717","hospital",50,30,0
"way/71218721","hospital",50,30,0
"way/71218723","hospital",50,30,0
"way/71218728","hospital",50,30,0
"way/71218730","hospital",50,30,0
"way/71218732","hospital",50,30,0
"way/71218743","hospital",50,30,0
"way/71245934","hospital",50,30,1
"way/71245935","hospital",50,30,1
"way/71245937","hospital",50,30,1
"way/71245938","hospital",50,30,1
"way/71245946","hospital",50,30,1
"way/71245957","hospital",50,30,1
"way/71245960","hospital",50,30,1
"way/71245968","hospital",50,30,1
"way/71245976","hospital",50,30,1
"way/71245982","hospital",50,30,1
"way/71245987","hospital",50,30,1
"way/71245989","hospital",50,30,1
"way/71245990","hospital",50,30,1
"way/71246001","hospital",50,30,1
"way/71246003","hospital",50,30,1
"way/71246014","hospital",50,30,1
"way/71246016","hospital",50,30,1
"way/71246024","hospital",50,30,1
"way/71246027","hospital",50,30,1
"way/71246033","hospital",50,30,1
"way/71246037","hospital",50,30,1
"way/71246039","hospital",50,30,1
"way/71246040","hospital",50,30,1
"way/71246044","hospital",50,30,1
"way/71246050","hospital",50,30,1
"way/71246055","hospital",50,30,1
"way/71246058","hospital",50,30,1
"way/71246061","hospital",50,30,1
"way/71246063","hospital",50,30,1
"way/71246075","hospital",50,30,1
"way/71246076","hospital",50,30,1
"way/71246078","hospital",50,30,1
"way/71246089","hospital",50,30,1
"way/71246092","hospital",50,30,1
"way/71246095","hospital",50,30,1
"way/71246101","hospital",50,30,1
"way/71246102","hospital",50,30,1
"way/71246104","hospital",50,30,1
"way/71246105","hospital",50,30,1
"way/71397713","hospital",50,30,3
"way/71436062","hospital",50,30,4
"way/71507467","hospital",50,30,3
"way/72062745","hospital",50,30,1
"way/74347715","hospital",50,30,0
"way/74531782","hospital",50,30,0
"way/74531783","hospital",50,30,1
"way/74531785","hospital",50,30,0
"way/74531787","hospital",50,30,1
"way/74531790","hospital",50,30,0
"way/74531793","hospital",50,30,0
"way/74531797","hospital",50,30,0
"way/74531808","hospital",50,30,0
"way/74531809","hospital",50,30,0
"way/74531811","hospital",50,30,1
"way/74531813","hospital",50,30,2
"way/74531814","hospital",50,30,0
"way/74531820","hospital",50,30,1
"way/74531821","hospital",50,30,0
"way/74531824","hospital",50,30,0
"way/74531826","hospital",50,30,0
"way/74531829","hospital",50,30,0
"way/74531832","hospital",50,30,0
"way/74531833","hospital",50,30,0
"way/74531837","hospital",50,30,0
"way/74531839","hospital",50,30,0
"way/74531840","hospital",50,30,0
"way/74531842","hospital",50,30,1
"way/74531846","hospital",50,30,1
"way/74531848","hospital",50,30,0
"way/74531849","hospital",50,30,1
"way/74531852","hospital",50,30,0
"way/74531856","hospital",50,30,0
"way/74531857","hospital",50,30,0
"way/74531858","hospital",50,30,1
